MSZoning,LotFrontage,LotArea,Street,LandContour,Neighborhood,BldgType,HouseStyle,YearBuilt,RoofMatl,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolQC,Fence,SaleType,SaleCondition,SalePrice,TotBath,TotalPorchSF,Pool
RL,70.0,12160,Pave,Lvl,NAmes,1Fam,1Story,1959,CompShg,Plywood,BrkFace,180.0,TA,CBlock,TA,TA,No,Rec,1188,Fa,Y,SBrkr,1188,TA,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,0,NA,MnPrv,COD,Abnorml,142000,2,0,No
RH,55.0,8525,Pave,Bnk,SWISU,1Fam,2Story,1911,CompShg,MetalSd,None,0.0,TA,PConc,TA,TA,Av,Unf,940,TA,N,FuseA,1964,TA,Typ,0,NA,NA,NA,0,NA,NA,N,0,NA,NA,WD,Abnorml,130000,2,192,No
RL,96.0,13132,Pave,Lvl,Crawfor,1Fam,2Story,1914,CompShg,Wd Sdng,None,0.0,TA,BrkTil,Gd,TA,Mn,Unf,747,Gd,Y,FuseF,1784,TA,Typ,0,NA,Detchd,Unf,1,Fa,Fa,N,203,NA,NA,WD,Normal,138887,2,40,No
RL,36.0,2628,Pave,Lvl,NridgHt,Twnhs,2Story,2003,CompShg,Wd Shng,Stone,106.0,TA,PConc,Gd,TA,No,Unf,764,Ex,Y,SBrkr,1626,Gd,Typ,0,NA,BuiltIn,RFn,2,TA,TA,Y,0,NA,NA,WD,Normal,175500,3,27,No
RL,41.0,12393,Pave,Lvl,CollgCr,1Fam,2Story,2004,CompShg,VinylSd,None,0.0,TA,PConc,Gd,TA,No,Unf,847,Ex,Y,SBrkr,1948,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,NA,NA,WD,Normal,195000,3,48,No
RL,63.0,13072,Pave,Lvl,SawyerW,1Fam,1Story,2005,CompShg,VinylSd,None,0.0,TA,PConc,Gd,TA,No,Unf,1141,Ex,Y,SBrkr,1141,TA,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0,NA,NA,WD,Abnorml,142500,2,0,No
RL,64.0,9037,Pave,HLS,Timber,1Fam,1Story,2006,CompShg,VinylSd,BrkFace,32.0,TA,PConc,Gd,TA,Av,GLQ,1476,Ex,Y,SBrkr,1484,Ex,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,120,NA,NA,WD,Normal,265900,2,33,No
RL,65.0,8158,Pave,Lvl,CollgCr,1Fam,2Story,2003,CompShg,VinylSd,BrkFace,252.0,TA,PConc,Gd,TA,No,GLQ,884,Ex,Y,SBrkr,1768,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,0,NA,NA,WD,Normal,224900,4,63,No
RL,83.0,9849,Pave,Lvl,Somerst,1Fam,1Story,2007,CompShg,VinylSd,Stone,0.0,TA,PConc,Gd,TA,Av,Unf,1689,Ex,Y,SBrkr,1689,Gd,Typ,0,NA,Attchd,RFn,3,TA,TA,Y,0,NA,NA,New,Partial,248328,2,56,No
RL,85.0,10625,Pave,Lvl,NWAmes,1Fam,SFoyer,1974,CompShg,Plywood,BrkFace,81.0,TA,CBlock,Gd,TA,Gd,GLQ,1053,TA,Y,SBrkr,1173,Gd,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,0,NA,MnPrv,WD,Family,170000,3,120,No
RL,107.0,13891,Pave,Lvl,NridgHt,1Fam,1Story,2006,CompShg,VinylSd,None,104.0,TA,PConc,Ex,Gd,Gd,GLQ,2076,Ex,Y,SBrkr,2076,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,216,NA,NA,New,Partial,465000,4,229,No
RL,70.0,11435,Pave,HLS,Crawfor,1Fam,2Story,1929,CompShg,Stucco,None,0.0,TA,PConc,Gd,TA,No,Unf,792,Fa,Y,SBrkr,1517,Gd,Typ,2,Gd,Detchd,Unf,2,TA,TA,Y,0,NA,NA,WD,Normal,230000,1,0,No
RL,78.0,12090,Pave,Lvl,NWAmes,1Fam,SLvl,1984,CompShg,VinylSd,BrkFace,74.0,TA,CBlock,Gd,TA,No,Unf,585,Ex,Y,SBrkr,1868,TA,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,268,NA,NA,WD,Abnorml,178000,4,259,No
FV,65.0,8125,Pave,Lvl,Somerst,1Fam,2Story,2005,CompShg,VinylSd,None,0.0,TA,PConc,Gd,TA,No,Unf,756,Ex,Y,SBrkr,1553,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,0,NA,NA,New,Partial,186500,3,45,No
RL,70.0,12328,Pave,Lvl,Mitchel,1Fam,SLvl,1976,CompShg,HdBoard,BrkFace,335.0,TA,CBlock,TA,TA,Av,GLQ,1012,TA,Y,SBrkr,1034,TA,Typ,0,NA,Attchd,Unf,3,TA,TA,Y,0,NA,NA,WD,Normal,169900,2,0,No
RM,60.0,9600,Pave,Lvl,OldTown,1Fam,2.5Unf,1917,CompShg,AsbShng,None,0.0,TA,BrkTil,Gd,TA,No,Rec,735,Fa,N,SBrkr,2058,TA,Typ,1,Gd,Detchd,Unf,2,Fa,Fa,P,0,NA,NA,WD,Normal,129500,2,259,No
RL,60.0,7200,Pave,Lvl,NAmes,1Fam,1Story,1950,CompShg,MetalSd,None,0.0,TA,CBlock,TA,TA,No,BLQ,876,TA,Y,SBrkr,988,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,0,NA,NA,WD,Normal,119000,1,80,No
RL,93.0,11160,Pave,Lvl,NAmes,1Fam,1Story,1968,CompShg,BrkFace,None,0.0,TA,CBlock,TA,TA,No,ALQ,2110,Ex,Y,SBrkr,2110,Ex,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,0,NA,NA,WD,Normal,244000,4,0,No
RL,70.0,3136,Pave,Lvl,NridgHt,TwnhsE,1Story,2003,CompShg,Wd Shng,Stone,163.0,TA,PConc,Gd,TA,No,Unf,1405,Ex,Y,SBrkr,1405,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,148,NA,NA,WD,Normal,171750,2,36,No
RL,62.0,9858,Pave,Lvl,Mitchel,1Fam,1Story,1968,CompShg,HdBoard,None,0.0,TA,CBlock,TA,TA,No,BLQ,864,TA,Y,SBrkr,874,TA,Typ,0,NA,Attchd,RFn,1,TA,TA,Y,33,NA,GdWo,WD,Normal,130000,2,0,No
RL,70.0,17542,Pave,Lvl,Veenker,1Fam,2Story,1974,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,TA,Gd,LwQ,1192,TA,Y,SBrkr,2167,Gd,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,220,NA,MnPrv,WD,Normal,294000,4,47,No
RL,60.0,6931,Pave,Lvl,Edwards,1Fam,2Story,2003,CompShg,VinylSd,Stone,92.0,TA,PConc,Gd,TA,No,Unf,746,Ex,Y,SBrkr,1656,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,178,NA,NA,WD,Normal,165400,3,128,No
RM,52.0,6240,Pave,Lvl,BrkSide,1Fam,1.5Fin,1931,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,Fa,No,LwQ,884,TA,Y,FuseA,1367,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,NA,NA,WD,Normal,127500,1,120,No
RL,91.0,14303,Pave,Lvl,NoRidge,1Fam,1Story,1994,CompShg,HdBoard,BrkFace,554.0,TA,PConc,Gd,TA,Gd,GLQ,1986,Ex,Y,SBrkr,1987,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,262,NA,NA,WD,Normal,301500,3,36,No
RL,56.0,4060,Pave,Lvl,Edwards,1Fam,1Story,1922,CompShg,Wd Sdng,None,0.0,TA,PConc,Fa,TA,No,Unf,864,Ex,Y,SBrkr,864,TA,Typ,0,NA,NA,NA,0,NA,NA,Y,0,NA,NA,WD,Normal,99900,1,96,No
RL,59.0,9587,Pave,Lvl,Gilbert,1Fam,SLvl,2005,CompShg,VinylSd,Stone,182.0,TA,PConc,Gd,TA,Gd,GLQ,856,Ex,Y,SBrkr,1166,Gd,Typ,0,NA,Attchd,Fin,2,TA,TA,Y,212,NA,NA,WD,Normal,190000,3,0,No
RL,65.0,9750,Pave,Lvl,NAmes,1Fam,1Story,1969,CompShg,HdBoard,None,0.0,TA,CBlock,Gd,TA,No,ALQ,1054,Gd,Y,SBrkr,1054,TA,Typ,0,NA,Attchd,Unf,2,TA,TA,Y,180,NA,NA,WD,Normal,151000,3,80,No
RL,70.0,24682,Pave,Lvl,Gilbert,1Fam,2Story,1999,CompShg,VinylSd,None,0.0,TA,PConc,Gd,TA,No,Unf,841,Ex,Y,SBrkr,1675,TA,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,0,NA,NA,WD,Normal,181000,3,103,No
RL,80.0,9600,Pave,Lvl,NAmes,1Fam,1Story,1956,CompShg,MetalSd,None,0.0,TA,CBlock,TA,TA,No,Rec,1050,Gd,Y,SBrkr,1050,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,0,NA,NA,WD,Normal,128900,1,0,No
RL,70.0,11250,Pave,Lvl,ClearCr,1Fam,1.5Fin,1957,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,TA,Av,Unf,1104,Ex,Y,FuseA,1788,TA,Min2,2,TA,Attchd,Unf,1,TA,TA,Y,120,NA,NA,WD,Normal,161500,2,0,No
RL,60.0,13515,Pave,Lvl,BrkSide,1Fam,2Story,1919,CompShg,Wd Sdng,None,0.0,TA,PConc,TA,TA,No,Unf,764,Ex,Y,FuseA,1824,TA,Typ,1,Gd,Detchd,Unf,2,TA,TA,N,0,NA,GdPrv,WD,Normal,180500,1,126,No
RH,34.0,4060,Pave,Lvl,NAmes,TwnhsE,1Story,1998,CompShg,MetalSd,None,0.0,TA,PConc,Gd,TA,No,GLQ,1405,Ex,Y,SBrkr,1337,Gd,Typ,0,NA,Attchd,Fin,2,TA,TA,Y,144,NA,NA,COD,Abnorml,181000,3,68,No
FV,35.0,3735,Pave,Lvl,Somerst,TwnhsE,2Story,1999,CompShg,MetalSd,BrkFace,218.0,TA,PConc,Gd,TA,No,GLQ,691,Ex,Y,SBrkr,1452,Gd,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0,NA,NA,WD,Normal,183900,4,34,No
RM,60.0,10120,Pave,Bnk,OldTown,2fmCon,2.5Unf,1910,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,TA,No,Unf,925,TA,N,FuseF,1889,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,N,0,NA,MnPrv,WD,Normal,122000,2,264,No
RL,89.0,13214,Pave,HLS,Timber,1Fam,1Story,2008,CompShg,CmentBd,None,0.0,TA,PConc,Ex,TA,Gd,Unf,2002,Ex,Y,SBrkr,2018,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,144,NA,NA,WD,Normal,378500,2,76,No
RL,70.0,14100,Pave,Lvl,Crawfor,1Fam,1.5Fin,1935,CompShg,Stucco,BrkFace,632.0,Gd,CBlock,TA,TA,Mn,Rec,728,Ex,Y,SBrkr,3447,Gd,Typ,2,Gd,BuiltIn,Unf,3,TA,TA,Y,314,NA,GdWo,WD,Normal,381000,4,12,No
RL,78.0,11344,Pave,Lvl,NAmes,1Fam,1.5Fin,1958,CompShg,MetalSd,BrkFace,180.0,TA,CBlock,TA,TA,No,BLQ,874,TA,Y,FuseA,1524,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,0,NA,GdWo,WD,Normal,144000,2,0,No
RL,70.0,23595,Pave,Low,ClearCr,1Fam,1Story,1979,WdShake,Plywood,None,0.0,TA,PConc,Gd,TA,Gd,GLQ,1332,TA,Y,SBrkr,1524,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,268,NA,NA,WD,Normal,260000,3,0,No
RL,70.0,9156,Pave,Lvl,NWAmes,1Fam,1Story,1968,CompShg,BrkFace,None,0.0,TA,CBlock,TA,TA,No,Unf,1489,Gd,Y,SBrkr,1489,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,NA,NA,WD,Normal,185750,2,0,No
RL,70.0,13526,Pave,Lvl,Sawyer,1Fam,1Story,1965,CompShg,Plywood,BrkFace,114.0,TA,CBlock,TA,TA,No,BLQ,935,TA,Y,SBrkr,935,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,180,NA,MnPrv,WD,Normal,137000,2,0,No
RL,124.0,11512,Pave,Lvl,Edwards,1Fam,SLvl,1959,CompShg,Plywood,BrkFace,84.0,TA,CBlock,TA,TA,Av,ALQ,1019,Gd,Y,SBrkr,1357,Ex,Typ,1,Gd,Basment,RFn,1,TA,TA,Y,0,NA,GdPrv,WD,Normal,177000,2,163,No
RL,53.0,5362,Pave,Lvl,Crawfor,1Fam,1.5Fin,1910,CompShg,Wd Shng,None,0.0,TA,PConc,TA,TA,No,Unf,661,Ex,Y,SBrkr,1250,TA,Typ,1,Gd,Detchd,Unf,2,TA,TA,Y,242,NA,NA,WD,Normal,139000,2,81,No
RL,95.0,11345,Pave,Lvl,NAmes,Duplex,2Story,1948,Roll,AsbShng,Stone,567.0,TA,CBlock,TA,TA,No,Rec,928,Gd,Y,FuseA,1920,TA,Typ,0,NA,Detchd,Unf,2,TA,Fa,Y,0,NA,NA,WD,Normal,137000,2,0,No
RL,70.0,12936,Pave,Lvl,NWAmes,1Fam,2Story,1972,CompShg,Plywood,None,0.0,TA,CBlock,TA,Gd,No,BLQ,723,TA,Y,SBrkr,1395,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,294,NA,NA,WD,Normal,162000,3,116,No
RL,70.0,17871,Pave,Lvl,NWAmes,1Fam,SLvl,1967,CompShg,HdBoard,BrkFace,359.0,TA,CBlock,Gd,TA,Av,ALQ,1680,Fa,Y,SBrkr,1724,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,NA,NA,WD,Normal,197900,3,0,No
RL,75.0,9473,Pave,Lvl,CollgCr,1Fam,2Story,2002,CompShg,VinylSd,None,104.0,TA,PConc,Gd,TA,No,GLQ,1128,Ex,Y,SBrkr,2031,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,NA,NA,WD,Normal,237000,4,211,No
C (all),60.0,7500,Pave,Lvl,IDOTRR,1Fam,1.5Fin,1920,CompShg,MetalSd,None,0.0,Gd,CBlock,TA,TA,No,Unf,698,TA,Y,FuseA,1128,TA,Typ,0,NA,Detchd,RFn,2,TA,TA,Y,30,NA,NA,COD,Abnorml,68400,1,164,No
RL,67.0,9808,Pave,Lvl,CollgCr,1Fam,1Story,2002,CompShg,VinylSd,BrkFace,110.0,TA,PConc,Gd,TA,No,GLQ,1573,Ex,Y,SBrkr,1573,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,0,NA,NA,WD,Normal,227000,3,72,No
RL,50.0,8049,Pave,Lvl,Timber,1Fam,1Story,1990,CompShg,HdBoard,BrkFace,54.0,TA,CBlock,Gd,TA,No,ALQ,1309,TA,Y,SBrkr,1339,TA,Typ,1,TA,Attchd,Fin,2,Gd,Gd,Y,0,NA,NA,WD,Normal,180000,3,148,No
RL,61.0,8800,Pave,Lvl,CollgCr,1Fam,1Story,1977,CompShg,HdBoard,None,0.0,TA,CBlock,Gd,TA,Mn,LwQ,1040,TA,Y,SBrkr,1040,Gd,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0,NA,NA,WD,Normal,150500,2,288,No
RL,94.0,9400,Pave,Low,Mitchel,Duplex,2Story,1971,CompShg,Wd Shng,None,0.0,TA,CBlock,TA,TA,Av,Unf,912,TA,Y,SBrkr,1824,TA,Typ,0,NA,NA,NA,0,NA,NA,Y,128,NA,NA,WD,Normal,139000,4,0,No
RL,50.0,9638,Pave,Lvl,SWISU,1Fam,1.5Fin,1919,CompShg,Wd Shng,None,0.0,TA,PConc,TA,TA,No,Unf,804,Ex,Y,SBrkr,2447,Gd,Min2,1,Gd,Detchd,Unf,1,TA,TA,Y,272,NA,NA,WD,Normal,169000,2,158,No
RM,50.0,6000,Pave,Lvl,BrkSide,1Fam,1.5Fin,1939,CompShg,MetalSd,None,0.0,Fa,CBlock,TA,TA,No,Unf,780,Ex,Y,FuseF,1412,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,45,NA,NA,WD,Normal,132500,1,0,No
RL,70.0,9790,Pave,Lvl,NWAmes,1Fam,1Story,1963,CompShg,HdBoard,BrkFace,451.0,TA,CBlock,TA,TA,No,ALQ,1328,TA,Y,SBrkr,1328,TA,Typ,2,Gd,Attchd,Unf,2,TA,TA,Y,0,NA,NA,WD,Normal,143000,3,26,No
RL,70.0,36500,Pave,Low,ClearCr,1Fam,1Story,1964,CompShg,Wd Sdng,BrkCmn,621.0,Gd,CBlock,TA,TA,Av,Rec,1624,Fa,Y,SBrkr,1582,TA,Typ,0,NA,Attchd,Unf,2,TA,TA,N,168,NA,NA,WD,Normal,190000,3,198,No
RL,40.0,5664,Pave,Lvl,StoneBr,TwnhsE,1Story,2000,CompShg,CmentBd,None,0.0,TA,PConc,Gd,TA,No,GLQ,1501,Ex,Y,SBrkr,1659,Ex,Typ,1,Ex,Attchd,Fin,2,TA,TA,Y,212,NA,NA,WD,Normal,278000,3,59,No
RL,86.0,11065,Pave,Lvl,NridgHt,1Fam,2Story,2006,CompShg,VinylSd,Stone,788.0,TA,PConc,Gd,TA,Mn,Unf,1085,Ex,Y,SBrkr,1970,Ex,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,177,NA,NA,New,Partial,281000,3,74,No
RL,70.0,14112,Pave,Lvl,NAmes,1Fam,SLvl,1964,CompShg,HdBoard,BrkFace,86.0,TA,PConc,TA,TA,Av,GLQ,1152,TA,Y,SBrkr,1152,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,227,NA,NA,WD,Normal,180500,2,0,No
RM,21.0,1680,Pave,Lvl,BrDale,Twnhs,2Story,1972,CompShg,CmentBd,BrkFace,268.0,TA,CBlock,TA,TA,No,ALQ,630,TA,Y,SBrkr,1302,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,185,NA,NA,WD,Normal,119500,3,0,No
RM,60.0,6600,Pave,Lvl,OldTown,1Fam,2Story,1892,CompShg,Wd Sdng,None,0.0,TA,Stone,TA,TA,No,Unf,994,TA,N,SBrkr,2372,TA,Min2,0,NA,Attchd,RFn,1,TA,TA,Y,0,NA,NA,WD,Normal,107500,2,287,No
RL,78.0,10140,Pave,Lvl,NWAmes,1Fam,2Story,1976,CompShg,HdBoard,None,0.0,TA,PConc,Gd,TA,No,GLQ,832,TA,Y,SBrkr,1664,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,NA,GdWo,WD,Normal,162900,3,287,No
RL,60.0,8172,Pave,Lvl,Edwards,1Fam,1Story,1955,CompShg,Plywood,None,0.0,TA,CBlock,TA,TA,No,Rec,864,TA,Y,SBrkr,864,TA,Typ,0,NA,Detchd,Unf,2,TA,TA,N,0,NA,NA,WD,Normal,115000,2,0,No
RL,70.0,8400,Pave,Lvl,NAmes,1Fam,1Story,1968,CompShg,HdBoard,BrkFace,168.0,TA,CBlock,TA,TA,Av,BLQ,1052,Gd,Y,SBrkr,1052,TA,Typ,0,NA,Attchd,RFn,1,TA,TA,Y,356,NA,GdWo,WD,Normal,138500,3,0,No
RL,80.0,8700,Pave,Lvl,NAmes,1Fam,1Story,1963,CompShg,MetalSd,BrkFace,148.0,Gd,CBlock,TA,TA,Mn,ALQ,1120,Gd,Y,SBrkr,1128,TA,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,192,NA,MnPrv,WD,Normal,155000,3,143,No
RM,35.0,3675,Pave,Lvl,Edwards,TwnhsE,SFoyer,2005,CompShg,VinylSd,BrkFace,82.0,TA,PConc,Gd,TA,Gd,GLQ,547,Gd,Y,SBrkr,1072,TA,Typ,0,NA,Basment,Fin,2,TA,TA,Y,0,NA,NA,New,Partial,140000,3,44,No
RL,75.0,7500,Pave,Lvl,NAmes,1Fam,1Story,1959,CompShg,BrkFace,None,0.0,TA,CBlock,TA,TA,No,LwQ,1246,Ex,Y,SBrkr,1246,Gd,Typ,0,NA,Attchd,RFn,1,TA,TA,Y,218,NA,GdPrv,WD,Normal,154000,3,0,No
RL,70.0,10762,Pave,Lvl,Gilbert,1Fam,2Story,1999,CompShg,VinylSd,None,344.0,TA,PConc,Gd,TA,No,GLQ,978,Ex,Y,SBrkr,1983,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,NA,NA,WD,Normal,225000,3,0,No
RL,70.0,7500,Pave,Bnk,Crawfor,1Fam,2Story,1942,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,TA,No,BLQ,771,Fa,Y,SBrkr,1494,Gd,Typ,2,Gd,Attchd,Unf,1,TA,TA,P,0,NA,NA,WD,Normal,177500,1,224,No
RL,92.0,10120,Pave,Lvl,NoRidge,1Fam,2Story,1994,CompShg,VinylSd,BrkFace,391.0,TA,PConc,Gd,TA,No,GLQ,1165,Ex,Y,SBrkr,2526,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,309,NA,NA,WD,Normal,290000,4,78,No
RL,73.0,8688,Pave,Lvl,Somerst,1Fam,1Story,2005,CompShg,VinylSd,BrkFace,228.0,TA,PConc,Gd,TA,Av,Unf,1616,Ex,Y,SBrkr,1616,Gd,Typ,0,NA,Attchd,RFn,3,TA,TA,Y,208,NA,NA,WD,Normal,232000,2,59,No
RM,32.0,3363,Pave,Lvl,Edwards,TwnhsE,2Story,2004,CompShg,VinylSd,Stone,117.0,TA,PConc,Gd,TA,No,Unf,976,Ex,Y,SBrkr,1708,Gd,Maj1,0,NA,Detchd,Unf,2,TA,TA,Y,0,NA,NA,WD,Normal,130000,2,40,No
RL,108.0,13173,Pave,Lvl,NridgHt,1Fam,1Story,2006,CompShg,VinylSd,Stone,300.0,TA,PConc,Ex,TA,No,GLQ,1652,Ex,Y,SBrkr,1652,Ex,Typ,2,Ex,Attchd,Fin,2,TA,TA,Y,404,NA,NA,WD,Normal,325000,3,102,No
RL,48.0,6955,Pave,Lvl,NridgHt,TwnhsE,1Story,2005,CompShg,VinylSd,Stone,94.0,TA,PConc,Gd,TA,No,Unf,1368,Ex,Y,SBrkr,1368,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,132,NA,NA,New,Partial,202500,2,35,No
RL,60.0,8072,Pave,Lvl,CollgCr,1Fam,1Story,1994,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,Gd,No,ALQ,990,Ex,Y,SBrkr,990,TA,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0,NA,NA,WD,Normal,138000,2,64,No
RM,100.0,12000,Pave,Lvl,OldTown,1Fam,1Story,1948,CompShg,MetalSd,None,0.0,TA,CBlock,TA,TA,No,GLQ,924,Ex,Y,SBrkr,1122,Gd,Typ,0,NA,Attchd,Unf,2,TA,TA,Y,0,NA,GdWo,WD,Normal,147000,2,36,No
RL,70.0,7153,Pave,Lvl,SawyerW,1Fam,1Story,1991,CompShg,HdBoard,BrkFace,88.0,TA,CBlock,Gd,TA,No,GLQ,1278,Gd,Y,SBrkr,1294,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,112,NA,GdWo,WD,Normal,179200,3,51,No
RL,100.0,17500,Pave,Lvl,Crawfor,1Fam,1Story,1959,CompShg,HdBoard,None,0.0,Gd,PConc,Gd,TA,Av,GLQ,1902,TA,Y,SBrkr,1902,Ex,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,0,NA,NA,WD,Normal,335000,3,369,No
RL,68.0,8814,Pave,Lvl,CollgCr,1Fam,1Story,2005,CompShg,VinylSd,BrkFace,80.0,TA,PConc,Gd,TA,No,GLQ,1274,Ex,Y,SBrkr,1274,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,264,NA,NA,New,Partial,203000,3,98,No
RL,70.0,9572,Pave,Lvl,NoRidge,1Fam,2Story,1990,CompShg,Wd Sdng,BrkFace,336.0,TA,PConc,Ex,TA,No,GLQ,1453,Ex,Y,SBrkr,2810,Gd,Typ,1,Ex,Attchd,RFn,2,Gd,Gd,Y,500,NA,NA,WD,Normal,302000,3,0,No
RL,108.0,14774,Pave,Lvl,NoRidge,1Fam,2Story,1999,CompShg,VinylSd,BrkFace,165.0,TA,PConc,Gd,TA,No,Unf,1393,Ex,Y,SBrkr,2599,Gd,Typ,1,TA,BuiltIn,Fin,3,TA,TA,Y,668,NA,NA,WD,Normal,333168,3,30,No
RL,60.0,8190,Pave,Lvl,Edwards,1Fam,1Story,1954,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,TA,No,Rec,948,Ex,Y,SBrkr,948,TA,Typ,1,TA,Detchd,Unf,1,TA,TA,Y,0,NA,NA,WD,Normal,119000,2,36,No
RL,85.0,11075,Pave,Lvl,NAmes,1Fam,2Story,1969,CompShg,HdBoard,None,0.0,TA,CBlock,Fa,TA,Mn,ALQ,952,TA,Y,SBrkr,2112,TA,Typ,2,Gd,Attchd,Unf,2,TA,TA,Y,280,NA,NA,WD,Normal,206900,3,0,No
RL,61.0,10226,Pave,Lvl,CollgCr,1Fam,1Story,2008,CompShg,VinylSd,Stone,270.0,TA,PConc,Ex,TA,Gd,Unf,1622,Ex,Y,SBrkr,1630,Ex,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,172,NA,NA,WD,Normal,295493,3,42,No
FV,47.0,4230,Pave,Lvl,Somerst,TwnhsE,1Story,2006,CompShg,VinylSd,None,0.0,TA,PConc,Ex,Gd,No,Unf,1352,Ex,Y,SBrkr,1352,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,NA,NA,New,Partial,208900,2,241,No
RL,70.0,14781,Pave,Lvl,CollgCr,1Fam,1Story,2001,CompShg,VinylSd,BrkFace,178.0,TA,PConc,Gd,TA,Gd,Unf,1753,Ex,Y,SBrkr,1787,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,198,NA,NA,WD,Normal,275000,2,150,No
RL,75.0,10215,Pave,Bnk,Edwards,1Fam,1Story,1954,CompShg,Wd Sdng,BrkFace,132.0,TA,PConc,TA,TA,No,ALQ,864,Ex,Y,SBrkr,948,TA,Typ,0,NA,Attchd,Unf,1,TA,TA,Y,0,NA,NA,WD,Normal,111000,1,0,No
RL,70.0,8400,Pave,Lvl,NAmes,1Fam,1Story,1957,CompShg,BrkFace,None,0.0,TA,CBlock,TA,TA,No,ALQ,1478,Gd,Y,SBrkr,1478,TA,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,114,NA,NA,WD,Normal,156500,3,216,No
RL,70.0,6627,Pave,Lvl,BrkSide,1Fam,1Story,1949,CompShg,VinylSd,None,0.0,TA,CBlock,NA,NA,NA,NA,0,TA,N,SBrkr,720,TA,Typ,0,NA,Detchd,Unf,1,TA,Fa,Y,0,NA,NA,WD,Normal,72500,1,0,No
RL,107.0,10186,Pave,Lvl,NoRidge,1Fam,2Story,1992,CompShg,HdBoard,None,0.0,TA,PConc,Gd,TA,No,GLQ,750,Ex,Y,SBrkr,1923,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,240,NA,NA,WD,Normal,190000,4,39,No
